# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep  7 17:00:05 2020
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_massjerr1:   Planet Mass [Jupiter Mass] Upper Unc.
# COLUMN pl_massjerr2:   Planet Mass [Jupiter Mass] Lower Unc.
# COLUMN pl_massjlim:    Planet Mass [Jupiter Mass] Limit Flag
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass]
# COLUMN pl_msinieerr1:  Planet Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_msinieerr2:  Planet Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_msinielim:   Planet Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_msinij:      Planet Mass*sin(i) [Jupiter Mass]
# COLUMN pl_msinijerr1:  Planet Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_msinijerr2:  Planet Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_msinijlim:   Planet Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_cmasse:      Planet Mass*sin(i)/sin(i) [Earth Mass]
# COLUMN pl_cmasseerr1:  Planet Mass*sin(i)/sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_cmasseerr2:  Planet Mass*sin(i)/sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_cmasselim:   Planet Mass*sin(i)/sin(i) [Earth Mass] Limit Flag
# COLUMN pl_cmassj:      Planet Mass*sin(i)/sin(i) [Jupiter Mass]
# COLUMN pl_cmassjerr1:  Planet Mass*sin(i)/sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_cmassjerr2:  Planet Mass*sin(i)/sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_cmassjlim:   Planet Mass*sin(i)/sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_pm:          Total Proper Motion [mas/yr]
# COLUMN sy_pmerr1:      Total Proper Motion Upper Unc [mas/yr]
# COLUMN sy_pmerr2:      Total Proper Motion Lower Unc [mas/yr]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_plx:         Parallax [mas]
# COLUMN sy_plxerr1:     Parallax [mas] Upper Unc
# COLUMN sy_plxerr2:     Parallax [mas] Lower Unc
#
pl_name,hostname,default_flag,discoverymethod,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_cmassj,pl_cmassjerr1,pl_cmassjerr2,pl_cmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,st_mass,st_masserr1,st_masserr2,st_masslim,sy_pm,sy_pmerr1,sy_pmerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2
Kepler-9 b,Kepler-9,1,Transit,0.143000,0.007000,-0.006000,0,43.40000,1.60000,-2.00000,0,0.13655,0.00503,-0.00629,0,,,,,,,,,,,,,,,,,43.40000,1.60000,-2.00000,0,0.13655,0.00503,-0.00629,0,Mass,1.02,0.03,-0.04,0,14.9221369,0.0318295,-0.0318295,628.2570000,6.7435000,-6.7435000,1.5629400,0.0169555,-0.0169555
Kepler-9 c,Kepler-9,1,Transit,0.227000,0.012000,-0.008000,0,29.90000,1.10000,-1.30000,0,0.09408,0.00346,-0.00409,0,,,,,,,,,,,,,,,,,29.90000,1.10000,-1.30000,0,0.09408,0.00346,-0.00409,0,Mass,1.02,0.03,-0.04,0,14.9221369,0.0318295,-0.0318295,628.2570000,6.7435000,-6.7435000,1.5629400,0.0169555,-0.0169555
Kepler-9 d,Kepler-9,1,Transit,0.027300,0.000420,-0.000430,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.05,-0.05,0,14.9221369,0.0318295,-0.0318295,628.2570000,6.7435000,-6.7435000,1.5629400,0.0169555,-0.0169555
Kepler-90 i,KOI-351,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,0.05,-0.05,0,5.4320160,0.0289553,-0.0289553,848.2540000,10.8185000,-10.8185000,1.1500700,0.0149210,-0.0149210
Kepler-900 b,Kepler-900,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.03,-0.04,0,7.5528302,0.0399145,-0.0399145,487.5250000,5.1005000,-5.1005000,2.0225300,0.0212977,-0.0212977
Kepler-901 b,Kepler-901,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.04,-0.04,0,41.0886900,0.0359450,-0.0359450,253.8670000,1.5010000,-1.5010000,3.9103100,0.0231128,-0.0231128
Kepler-902 b,Kepler-902,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.04,-0.05,0,8.5109850,0.0660745,-0.0660745,1165.3400000,46.8050000,-46.8050000,0.8299960,0.0341770,-0.0341770
Kepler-903 b,Kepler-903,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.05,-0.05,0,5.3650430,0.0353481,-0.0353481,1369.2400000,37.0200000,-37.0200000,0.7016220,0.0195916,-0.0195916
Kepler-903 c,Kepler-903,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.05,-0.05,0,5.3650430,0.0353481,-0.0353481,1369.2400000,37.0200000,-37.0200000,0.7016220,0.0195916,-0.0195916
Kepler-904 b,Kepler-904,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,0.14,-0.09,0,9.1808395,0.0374643,-0.0374643,978.1250000,18.4815000,-18.4815000,0.9937150,0.0191675,-0.0191675
Kepler-905 b,Kepler-905,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.02,-0.03,0,8.7750772,0.0264918,-0.0264918,529.2680000,4.0285000,-4.0285000,1.8605500,0.0142734,-0.0142734
Kepler-906 b,Kepler-906,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.04,-0.04,0,16.7782683,0.0298260,-0.0298260,757.7910000,9.7900000,-9.7900000,1.2909300,0.0169180,-0.0169180
Kepler-907 b,Kepler-907,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.07,-0.06,0,28.3351372,1.7907973,-1.7907973,,,,,,
Kepler-908 b,Kepler-908,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.04,-0.04,0,11.3268101,0.0404567,-0.0404567,290.8430000,1.9080000,-1.9080000,3.4095600,0.0223815,-0.0223815
Kepler-909 b,Kepler-909,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.04,-0.04,0,11.1173010,0.0457892,-0.0457892,309.5960000,2.0905000,-2.0905000,3.2012600,0.0216435,-0.0216435
Kepler-91 b,Kepler-91,1,Transit,0.073100,0.003400,-0.003100,0,257.44230,57.20940,-54.03110,0,0.81000,0.18000,-0.17000,0,,,,,,,,,,,,,,,,,257.44230,57.20940,-54.03110,0,0.81000,0.18000,-0.17000,0,Mass,1.31,0.10,-0.10,0,4.2603814,0.0556337,-0.0556337,1294.6900000,40.7350000,-40.7350000,0.7437390,0.0241108,-0.0241108
Kepler-910 b,Kepler-910,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,0.03,-0.03,0,16.1555432,0.0520165,-0.0520165,400.2890000,4.8950000,-4.8950000,2.4698400,0.0303156,-0.0303156
Kepler-911 b,Kepler-911,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,0.05,-0.09,0,1.9823529,0.0447018,-0.0447018,556.1680000,8.0165010,-8.0165010,1.7696600,0.0257140,-0.0257140
Kepler-912 b,Kepler-912,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.15,-0.10,0,3.5104740,0.0458324,-0.0458324,2004.7200000,107.9750000,-107.9750000,0.4712250,0.0261648,-0.0261648
Kepler-913 b,Kepler-913,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.01,-0.01,0,12.0568870,0.0572122,-0.0572122,991.6180000,33.0040000,-33.0040000,0.9811030,0.0332616,-0.0332616
Kepler-914 b,Kepler-914,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10,0.05,-0.04,0,7.2327684,0.0284395,-0.0284395,753.7230000,8.9660000,-8.9660000,1.2979700,0.0156621,-0.0156621
Kepler-915 b,Kepler-915,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.09,-0.05,0,17.0000673,0.0295148,-0.0295148,849.0360000,9.8090000,-9.8090000,1.1489700,0.0135041,-0.0135041
Kepler-916 b,Kepler-916,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.04,-0.05,0,9.8259909,0.0506705,-0.0506705,830.7120000,16.2890000,-16.2890000,1.1752900,0.0234192,-0.0234192
Kepler-917 b,Kepler-917,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80,0.07,-0.05,0,3.9634960,0.1879576,-0.1879576,3460.5100000,1186.5800000,-1186.5800000,0.2514950,0.0899711,-0.0899711
Kepler-918 b,Kepler-918,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.10,-0.07,0,5.5537812,0.0486679,-0.0486679,1025.0300000,31.4665000,-31.4665000,0.9477260,0.0296932,-0.0296932
Kepler-919 b,Kepler-919,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.15,-0.09,0,4.6063797,0.0448519,-0.0448519,1119.8700000,37.2150000,-37.2150000,0.8650980,0.0294160,-0.0294160
Kepler-92 b,Kepler-92,1,Transit,,,,,64.30000,13.90000,-13.90000,0,0.20200,0.04400,-0.04400,0,,,,,,,,,,,,,,,,,64.30000,13.90000,-13.90000,0,0.20200,0.04400,-0.04400,0,Mass,1.21,0.08,-0.08,0,14.7184507,0.0391838,-0.0391838,477.9920000,5.3710000,-5.3710000,2.0634700,0.0233300,-0.0233300
Kepler-92 c,Kepler-92,1,Transit,,,,,6.10000,1.80000,-1.80000,0,0.01900,0.00600,-0.00600,0,,,,,,,,,,,,,,,,,6.10000,1.80000,-1.80000,0,0.01900,0.00600,-0.00600,0,Mass,1.21,0.08,-0.08,0,14.7184507,0.0391838,-0.0391838,477.9920000,5.3710000,-5.3710000,2.0634700,0.0233300,-0.0233300
Kepler-92 d,Kepler-92,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.13,-0.13,0,14.7184507,0.0391838,-0.0391838,477.9920000,5.3710000,-5.3710000,2.0634700,0.0233300,-0.0233300
Kepler-920 b,Kepler-920,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.04,-0.05,0,19.9348122,0.0485164,-0.0485164,1001.6800000,25.6785000,-25.6785000,0.9698180,0.0253911,-0.0253911
Kepler-920 c,Kepler-920,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.04,-0.05,0,19.9348122,0.0485164,-0.0485164,1001.6800000,25.6785000,-25.6785000,0.9698180,0.0253911,-0.0253911
Kepler-921 b,Kepler-921,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.05,-0.06,0,11.2397712,0.0366885,-0.0366885,934.4900000,17.7865000,-17.7865000,1.0414300,0.0202105,-0.0202105
Kepler-922 b,Kepler-922,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.05,-0.05,0,20.3887035,0.0259044,-0.0259044,536.3230000,3.8575000,-3.8575000,1.8356700,0.0133088,-0.0133088
Kepler-923 b,Kepler-923,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.07,-0.04,0,4.8212122,0.0402345,-0.0402345,1000.2800000,19.9145000,-19.9145000,0.9712830,0.0197439,-0.0197439
Kepler-924 b,Kepler-924,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.15,-0.09,0,1.8272500,0.0361154,-0.0361154,1053.0400000,21.6500000,-21.6500000,0.9210480,0.0193708,-0.0193708
Kepler-925 b,Kepler-925,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.03,-0.04,0,4.0478576,0.0665325,-0.0665325,611.1150000,15.2050000,-15.2050000,1.6087700,0.0403765,-0.0403765
Kepler-926 b,Kepler-926,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.06,-0.06,0,7.5696717,0.0674277,-0.0674277,921.3610000,29.3290000,-29.3290000,1.0575300,0.0342561,-0.0342561
Kepler-927 b,Kepler-927,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.05,-0.05,0,6.6524205,0.0358596,-0.0358596,831.6850000,12.7765000,-12.7765000,1.1737000,0.0183290,-0.0183290
Kepler-928 b,Kepler-928,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.04,-0.05,0,14.9562450,0.0502755,-0.0502755,508.8090000,7.0665000,-7.0665000,1.9369300,0.0270849,-0.0270849
Kepler-929 b,Kepler-929,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.12,-0.09,0,18.1804790,0.0440065,-0.0440065,1311.2300000,34.5100000,-34.5100000,0.7343550,0.0199041,-0.0199041
Kepler-93 b,Kepler-93,1,Transit,,,,,3.17830,0.00000,0.00000,0,0.01000,0.00000,0.00000,0,,,,,,,,,,,,,,,,,3.17830,0.00000,0.00000,0,0.01000,0.00000,0.00000,0,Mass,1.09,0.14,-0.14,0,29.2649286,0.0414244,-0.0414244,95.9115000,0.2211500,-0.2211500,10.3974000,0.0238629,-0.0238629
Kepler-93 c,Kepler-93,1,Radial Velocity,,,,,954.00000,,,-1,3.00000,,,-1,,,,,,,,,,,,,,,,,954.00000,,,-1,3.00000,,,-1,Mass,0.91,0.06,-0.06,0,29.2649286,0.0414244,-0.0414244,95.9115000,0.2211500,-0.2211500,10.3974000,0.0238629,-0.0238629
Kepler-930 b,Kepler-930,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.22,-0.16,0,15.1901836,0.0282785,-0.0282785,848.3960000,11.6680000,-11.6680000,1.1500400,0.0160851,-0.0160851
Kepler-931 b,Kepler-931,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.06,-0.05,0,10.2344138,2.1058111,-2.1058111,,,,,,
Kepler-932 b,Kepler-932,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.06,-0.05,0,13.2704291,0.0298965,-0.0298965,465.6120000,4.1660000,-4.1660000,2.1190000,0.0190701,-0.0190701
Kepler-933 b,Kepler-933,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.04,-0.05,0,18.8634061,0.0552325,-0.0552325,1017.2000000,28.5785000,-28.5785000,0.9547700,0.0273963,-0.0273963
Kepler-934 b,Kepler-934,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.04,-0.04,0,15.7998546,0.0426095,-0.0426095,608.7380000,8.8680000,-8.8680000,1.6142100,0.0237469,-0.0237469
Kepler-935 b,Kepler-935,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.04,-0.04,0,5.2697328,0.0346458,-0.0346458,471.7820000,4.0850000,-4.0850000,2.0908700,0.0182143,-0.0182143
Kepler-936 b,Kepler-936,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.04,-0.05,0,13.4615310,2.1537761,-2.1537761,823.3990000,,,,,
Kepler-937 b,Kepler-937,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.12,-0.08,0,2.8459044,0.0456607,-0.0456607,1571.4600000,61.0550000,-61.0550000,0.6078980,0.0245185,-0.0245185
Kepler-937 c,Kepler-937,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.12,-0.08,0,2.8459044,0.0456607,-0.0456607,1571.4600000,61.0550000,-61.0550000,0.6078980,0.0245185,-0.0245185
Kepler-938 b,Kepler-938,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.05,-0.05,0,19.5375497,2.0927255,-2.0927255,1182.0500000,,,,,
Kepler-939 b,Kepler-939,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.06,-0.06,0,3.6675156,0.0586160,-0.0586160,2093.6200000,147.3700000,-147.3700000,0.4487080,0.0328312,-0.0328312
Kepler-94 b,Kepler-94,1,Transit,,,,,10.84000,1.40000,-1.40000,0,0.03400,0.00400,-0.00400,0,,,,,,,,,,,,,,,,,10.84000,1.40000,-1.40000,0,0.03400,0.00400,-0.00400,0,Mass,0.81,0.06,-0.06,0,25.8628925,0.0411446,-0.0411446,191.9040000,0.8175000,-0.8175000,5.1821000,0.0220417,-0.0220417
Kepler-94 c,Kepler-94,1,Radial Velocity,,,,,3126.00000,200.00000,-200.00000,0,9.83600,0.62900,-0.62900,0,,,,,,,,,,,,,,,,,3126.00000,200.00000,-200.00000,0,9.83600,0.62900,-0.62900,0,Mass,0.81,0.06,-0.06,0,25.8628925,0.0411446,-0.0411446,191.9040000,0.8175000,-0.8175000,5.1821000,0.0220417,-0.0220417
Kepler-940 b,Kepler-940,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.07,-0.07,0,10.0092413,0.0672010,-0.0672010,1260.7800000,59.0100000,-59.0100000,0.7655790,0.0367832,-0.0367832
Kepler-941 b,Kepler-941,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.06,-0.07,0,11.5238443,0.0626672,-0.0626672,1088.3600000,38.3450000,-38.3450000,0.8909340,0.0320948,-0.0320948
Kepler-942 b,Kepler-942,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.03,-0.03,0,25.1648653,0.0253244,-0.0253244,216.3540000,0.6510000,-0.6510000,4.5931200,0.0138043,-0.0138043
Kepler-943 b,Kepler-943,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.05,-0.06,0,10.6569322,0.0513462,-0.0513462,2300.5300000,159.3900000,-159.3900000,0.4043640,0.0295042,-0.0295042
Kepler-944 b,Kepler-944,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.05,-0.06,0,3.0551470,0.0577189,-0.0577189,1349.4300000,56.1250000,-56.1250000,0.7133520,0.0305417,-0.0305417
Kepler-945 b,Kepler-945,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.05,-0.06,0,4.4838890,0.0673472,-0.0673472,1651.2500000,97.4900000,-97.4900000,0.5776110,0.0348593,-0.0348593
Kepler-946 b,Kepler-946,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.08,-0.07,0,22.2302672,0.0369227,-0.0369227,1137.2900000,29.1000000,-29.1000000,0.8510550,0.0223094,-0.0223094
Kepler-947 b,Kepler-947,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90,0.05,-0.06,0,2.0549501,0.0591462,-0.0591462,1730.7800000,94.2400000,-94.2400000,0.5501840,0.0306474,-0.0306474
Kepler-948 b,Kepler-948,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.07,-0.06,0,7.4540634,0.0348834,-0.0348834,868.0170000,15.0325000,-15.0325000,1.1235300,0.0197954,-0.0197954
Kepler-949 b,Kepler-949,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.06,-0.05,0,10.7774472,0.0380973,-0.0380973,486.1050000,5.3870000,-5.3870000,2.0285900,0.0226229,-0.0226229
Kepler-95 b,Kepler-95,1,Transit,,,,,13.00000,2.90000,-2.90000,0,0.04100,0.00900,-0.00900,0,,,,,,,,,,,,,,,,,13.00000,2.90000,-2.90000,0,0.04100,0.00900,-0.00900,0,Mass,1.08,0.08,-0.08,0,26.7129478,0.0630994,-0.0630994,445.6560000,5.7115000,-5.7115000,2.2154200,0.0285366,-0.0285366
Kepler-950 b,Kepler-950,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.07,-0.06,0,6.6603552,0.0637133,-0.0637133,2161.6000000,184.3400000,-184.3400000,0.4322790,0.0386493,-0.0386493
Kepler-951 b,Kepler-951,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.04,-0.04,0,15.9603651,0.0370922,-0.0370922,382.5090000,3.4365000,-3.4365000,2.5856500,0.0233087,-0.0233087
Kepler-952 b,Kepler-952,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,0.06,-0.05,0,13.9569855,0.0457953,-0.0457953,1304.2500000,41.5250000,-41.5250000,0.7380880,0.0242192,-0.0242192
Kepler-953 b,Kepler-953,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.03,-0.03,0,23.6602042,2.1197740,-2.1197740,258.8930000,,,,,
Kepler-953 c,Kepler-953,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.03,-0.03,0,23.6602042,2.1197740,-2.1197740,258.8930000,,,,,
Kepler-954 b,Kepler-954,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.02,-0.03,0,20.3513105,0.0498181,-0.0498181,215.8140000,1.1415000,-1.1415000,4.6048500,0.0243255,-0.0243255
Kepler-955 b,Kepler-955,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.04,-0.04,0,7.8927638,0.0366583,-0.0366583,550.3830000,6.7150000,-6.7150000,1.7882900,0.0219993,-0.0219993
Kepler-956 b,Kepler-956,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10,0.09,-0.07,0,17.2616591,0.0288103,-0.0288103,544.9390000,4.2590000,-4.2590000,1.8062200,0.0142345,-0.0142345
Kepler-957 b,Kepler-957,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.03,-0.04,0,4.3249811,0.0556165,-0.0556165,824.6880000,20.2220000,-20.2220000,1.1843100,0.0294952,-0.0294952
Kepler-958 b,Kepler-958,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.03,-0.03,0,12.0286511,0.0286138,-0.0286138,449.7730000,2.8855000,-2.8855000,2.1944700,0.0141573,-0.0141573
Kepler-959 b,Kepler-959,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60,0.19,-0.17,0,0.9648152,0.0365211,-0.0365211,807.7290000,13.8650000,-13.8650000,1.2095400,0.0210849,-0.0210849
Kepler-96 b,Kepler-96,1,Transit,,,,,8.46000,3.40000,-3.40000,0,0.02700,0.01100,-0.01100,0,,,,,,,,,,,,,,,,,8.46000,3.40000,-3.40000,0,0.02700,0.01100,-0.01100,0,Mass,1.00,0.06,-0.06,0,35.5594178,0.0427353,-0.0427353,122.8810000,0.4025000,-0.4025000,8.1091200,0.0264446,-0.0264446
Kepler-960 b,Kepler-960,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.03,-0.04,0,19.4732045,0.0430908,-0.0430908,284.9160000,1.6000000,-1.6000000,3.4809800,0.0195601,-0.0195601
Kepler-961 b,Kepler-961,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.03,-0.03,0,0.8255584,0.0303948,-0.0303948,574.3140000,5.7590000,-5.7590000,1.7124400,0.0173268,-0.0173268
Kepler-962 b,Kepler-962,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.03,-0.03,0,6.6108224,0.0246010,-0.0246010,411.4860000,2.3000000,-2.3000000,2.4013400,0.0134814,-0.0134814
Kepler-963 b,Kepler-963,1,Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.06,-0.06,0,2.6390539,0.0372214,-0.0372214,771.4940000,12.5990000,-12.5990000,1.2676900,0.0210019,-0.0210019
